t_pedido,t_pedido_iso,t_devuelto,t_devuelto_iso,delta_s,evaluable,clasificacion_si_gt_60s
1785110400.0,2026-07-27T00:00:00,1785110400.12,2026-07-27T00:00:00.120000,0.11999988555908203,True,
1785111300.0,2026-07-27T00:15:00,1785111300.057,2026-07-27T00:15:00.057000,0.056999921798706055,True,
1785112200.0,2026-07-27T00:30:00,1785112200.032,2026-07-27T00:30:00.032000,0.032000064849853516,True,
1785113100.0,2026-07-27T00:45:00,1785113100.232,2026-07-27T00:45:00.232000,0.23200011253356934,True,
1785114000.0,2026-07-27T01:00:00,1785114000.126,2026-07-27T01:00:00.126000,0.12599992752075195,True,
1785114900.0,2026-07-27T01:15:00,1785114900.397,2026-07-27T01:15:00.397000,0.3970000743865967,True,
1785115800.0,2026-07-27T01:30:00,1785115800.007,2026-07-27T01:30:00.007000,0.006999969482421875,True,
1785116700.0,2026-07-27T01:45:00,1785116700.213,2026-07-27T01:45:00.213000,0.21300005912780762,True,
1785117600.0,2026-07-27T02:00:00,1785117600.156,2026-07-27T02:00:00.156000,0.15599989891052246,True,
1785118500.0,2026-07-27T02:15:00,1785118500.211,2026-07-27T02:15:00.211000,0.2109999656677246,True,
1785119400.0,2026-07-27T02:30:00,1785119400.161,2026-07-27T02:30:00.161000,0.16100001335144043,True,
1785120300.0,2026-07-27T02:45:00,1785120300.217,2026-07-27T02:45:00.217000,0.21700000762939453,True,
1785121200.0,2026-07-27T03:00:00,1785121200.032,2026-07-27T03:00:00.032000,0.032000064849853516,True,
1785122100.0,2026-07-27T03:15:00,1785122100.026,2026-07-27T03:15:00.026000,0.026000022888183594,True,
1785123000.0,2026-07-27T03:30:00,1785123000.115,2026-07-27T03:30:00.115000,0.11500000953674316,True,
1785123900.0,2026-07-27T03:45:00,1785123900.273,2026-07-27T03:45:00.273000,0.27300000190734863,True,
1785124800.0,2026-07-27T04:00:00,1785124800.153,2026-07-27T04:00:00.153000,0.1530001163482666,True,
1785125700.0,2026-07-27T04:15:00,1785125700.166,2026-07-27T04:15:00.166000,0.1659998893737793,True,
1785126600.0,2026-07-27T04:30:00,1785126600.012,2026-07-27T04:30:00.012000,0.012000083923339844,True,
1785127500.0,2026-07-27T04:45:00,1785127500.021,2026-07-27T04:45:00.021000,0.020999908447265625,True,
1785128400.0,2026-07-27T05:00:00,1785128400.181,2026-07-27T05:00:00.181000,0.1809999942779541,True,
1785129300.0,2026-07-27T05:15:00,1785129300.034,2026-07-27T05:15:00.034000,0.03399991989135742,True,
1785130200.0,2026-07-27T05:30:00,1785130200.158,2026-07-27T05:30:00.158000,0.15799999237060547,True,
1785131100.0,2026-07-27T05:45:00,1785131100.072,2026-07-27T05:45:00.072000,0.07200002670288086,True,
1785132000.0,2026-07-27T06:00:00,1785132000.064,2026-07-27T06:00:00.064000,0.06399989128112793,True,
1785132900.0,2026-07-27T06:15:00,1785132900.207,2026-07-27T06:15:00.207000,0.2070000171661377,True,
1785133800.0,2026-07-27T06:30:00,1785133800.12,2026-07-27T06:30:00.120000,0.11999988555908203,True,
1785134700.0,2026-07-27T06:45:00,1785134700.177,2026-07-27T06:45:00.177000,0.1770000457763672,True,
1785135600.0,2026-07-27T07:00:00,1785135600.023,2026-07-27T07:00:00.023000,0.023000001907348633,True,
1785136500.0,2026-07-27T07:15:00,1785136500.166,2026-07-27T07:15:00.166000,0.1659998893737793,True,
1785137400.0,2026-07-27T07:30:00,1785137400.019,2026-07-27T07:30:00.019000,0.01900005340576172,True,
1785138300.0,2026-07-27T07:45:00,1785138300.07,2026-07-27T07:45:00.070000,0.06999993324279785,True,
1785139200.0,2026-07-27T08:00:00,1785139200.029,2026-07-27T08:00:00.029000,0.029000043869018555,True,
1785140100.0,2026-07-27T08:15:00,1785140100.04,2026-07-27T08:15:00.040000,0.039999961853027344,True,
1785141000.0,2026-07-27T08:30:00,1785141000.121,2026-07-27T08:30:00.121000,0.12100005149841309,True,
1785141900.0,2026-07-27T08:45:00,1785141900.056,2026-07-27T08:45:00.056000,0.0559999942779541,True,
1785142800.0,2026-07-27T09:00:00,1785142800.123,2026-07-27T09:00:00.123000,0.12299990653991699,True,
1785143700.0,2026-07-27T09:15:00,1785143700.019,2026-07-27T09:15:00.019000,0.01900005340576172,True,
1785144600.0,2026-07-27T09:30:00,1785144600.047,2026-07-27T09:30:00.047000,0.04699993133544922,True,
1785145500.0,2026-07-27T09:45:00,1785145500.126,2026-07-27T09:45:00.126000,0.12599992752075195,True,
1785146400.0,2026-07-27T10:00:00,1785146400.001,2026-07-27T10:00:00.001000,0.0009999275207519531,True,
1785147300.0,2026-07-27T10:15:00,1785147300.1,2026-07-27T10:15:00.100000,0.09999990463256836,True,
1785148200.0,2026-07-27T10:30:00,1785148200.028,2026-07-27T10:30:00.028000,0.0280001163482666,True,
1785149100.0,2026-07-27T10:45:00,1785149100.15,2026-07-27T10:45:00.150000,0.15000009536743164,True,
1785150000.0,2026-07-27T11:00:00,1785150000.147,2026-07-27T11:00:00.147000,0.14700007438659668,True,
1785150900.0,2026-07-27T11:15:00,1785150900.028,2026-07-27T11:15:00.028000,0.0280001163482666,True,
1785151800.0,2026-07-27T11:30:00,1785151800.0,2026-07-27T11:30:00,0.0,True,
1785152700.0,2026-07-27T11:45:00,1785152700.004,2026-07-27T11:45:00.004000,0.003999948501586914,True,
1785153600.0,2026-07-27T12:00:00,1785153600.115,2026-07-27T12:00:00.115000,0.11500000953674316,True,
1785154500.0,2026-07-27T12:15:00,1785154500.038,2026-07-27T12:15:00.038000,0.03800010681152344,True,
1785155400.0,2026-07-27T12:30:00,1785155400.149,2026-07-27T12:30:00.149000,0.14899992942810059,True,
1785156300.0,2026-07-27T12:45:00,1785156300.21,2026-07-27T12:45:00.210000,0.21000003814697266,True,
1785157200.0,2026-07-27T13:00:00,1785157201.056,2026-07-27T13:00:01.056000,1.055999994277954,True,
1785158100.0,2026-07-27T13:15:00,1785158100.399,2026-07-27T13:15:00.399000,0.3989999294281006,True,
1785159000.0,2026-07-27T13:30:00,1785159000.14,2026-07-27T13:30:00.140000,0.1400001049041748,True,
1785159900.0,2026-07-27T13:45:00,1785159901.96,2026-07-27T13:45:01.960000,1.9600000381469727,True,
1785160800.0,2026-07-27T14:00:00,1785160800.168,2026-07-27T14:00:00.168000,0.1679999828338623,True,
1785161700.0,2026-07-27T14:15:00,1785161700.031,2026-07-27T14:15:00.031000,0.03099989891052246,True,
1785162600.0,2026-07-27T14:30:00,1785162600.208,2026-07-27T14:30:00.208000,0.20799994468688965,True,
1785163500.0,2026-07-27T14:45:00,1785163500.136,2026-07-27T14:45:00.136000,0.1359999179840088,True,
1785164400.0,2026-07-27T15:00:00,1785164400.031,2026-07-27T15:00:00.031000,0.03099989891052246,True,
1785165300.0,2026-07-27T15:15:00,1785165301.084,2026-07-27T15:15:01.084000,1.0840001106262207,True,
1785166200.0,2026-07-27T15:30:00,1785166200.184,2026-07-27T15:30:00.184000,0.18400001525878906,True,
1785167100.0,2026-07-27T15:45:00,1785167100.156,2026-07-27T15:45:00.156000,0.15599989891052246,True,
1785168000.0,2026-07-27T16:00:00,1785168000.113,2026-07-27T16:00:00.113000,0.11299991607666016,True,
1785168900.0,2026-07-27T16:15:00,1785168900.378,2026-07-27T16:15:00.378000,0.37800002098083496,True,
1785169800.0,2026-07-27T16:30:00,1785169800.021,2026-07-27T16:30:00.021000,0.020999908447265625,True,
1785170700.0,2026-07-27T16:45:00,1785170700.163,2026-07-27T16:45:00.163000,0.16300010681152344,True,
1785171600.0,2026-07-27T17:00:00,1785175205.732,2026-07-27T18:00:05.732000,3605.7320001125336,True,corte_mantenimiento
1785172500.0,2026-07-27T17:15:00,1785175205.732,2026-07-27T18:00:05.732000,2705.7320001125336,True,corte_mantenimiento
1785173400.0,2026-07-27T17:30:00,1785175205.732,2026-07-27T18:00:05.732000,1805.7320001125336,True,corte_mantenimiento
1785174300.0,2026-07-27T17:45:00,1785175205.732,2026-07-27T18:00:05.732000,905.7320001125336,True,corte_mantenimiento
1785175200.0,2026-07-27T18:00:00,1785175205.732,2026-07-27T18:00:05.732000,5.732000112533569,True,
1785176100.0,2026-07-27T18:15:00,1785176100.053,2026-07-27T18:15:00.053000,0.05299997329711914,True,
1785177000.0,2026-07-27T18:30:00,1785177000.036,2026-07-27T18:30:00.036000,0.03600001335144043,True,
1785177900.0,2026-07-27T18:45:00,1785177900.247,2026-07-27T18:45:00.247000,0.24699997901916504,True,
1785178800.0,2026-07-27T19:00:00,1785178800.152,2026-07-27T19:00:00.152000,0.15199995040893555,True,
1785179700.0,2026-07-27T19:15:00,1785179701.066,2026-07-27T19:15:01.066000,1.065999984741211,True,
1785180600.0,2026-07-27T19:30:00,1785180600.169,2026-07-27T19:30:00.169000,0.16899991035461426,True,
1785181500.0,2026-07-27T19:45:00,1785181500.148,2026-07-27T19:45:00.148000,0.14800000190734863,True,
1785182400.0,2026-07-27T20:00:00,1785182400.14,2026-07-27T20:00:00.140000,0.1400001049041748,True,
1785183300.0,2026-07-27T20:15:00,1785183300.015,2026-07-27T20:15:00.015000,0.015000104904174805,True,
1785184200.0,2026-07-27T20:30:00,1785184200.151,2026-07-27T20:30:00.151000,0.1510000228881836,True,
1785185100.0,2026-07-27T20:45:00,1785185100.293,2026-07-27T20:45:00.293000,0.2929999828338623,True,
1785186000.0,2026-07-27T21:00:00,1785186000.155,2026-07-27T21:00:00.155000,0.1549999713897705,True,
1785186900.0,2026-07-27T21:15:00,1785186900.019,2026-07-27T21:15:00.019000,0.01900005340576172,True,
1785187800.0,2026-07-27T21:30:00,1785187800.251,2026-07-27T21:30:00.251000,0.25099992752075195,True,
1785188700.0,2026-07-27T21:45:00,1785188700.132,2026-07-27T21:45:00.132000,0.13199996948242188,True,
1785189600.0,2026-07-27T22:00:00,1785189600.168,2026-07-27T22:00:00.168000,0.1679999828338623,True,
1785190500.0,2026-07-27T22:15:00,1785190500.281,2026-07-27T22:15:00.281000,0.28099989891052246,True,
1785191400.0,2026-07-27T22:30:00,1785191400.032,2026-07-27T22:30:00.032000,0.032000064849853516,True,
1785192300.0,2026-07-27T22:45:00,1785192300.225,2026-07-27T22:45:00.225000,0.22499990463256836,True,
1785193200.0,2026-07-27T23:00:00,1785193200.152,2026-07-27T23:00:00.152000,0.15199995040893555,True,
1785194100.0,2026-07-27T23:15:00,1785194100.59,2026-07-27T23:15:00.590000,0.5899999141693115,True,
1785195000.0,2026-07-27T23:30:00,1785195000.02,2026-07-27T23:30:00.020000,0.019999980926513672,True,
1785195900.0,2026-07-27T23:45:00,1785195900.186,2026-07-27T23:45:00.186000,0.18600010871887207,True,
1785196800.0,2026-07-28T00:00:00,1785196800.158,2026-07-28T00:00:00.158000,0.15799999237060547,True,
1785197700.0,2026-07-28T00:15:00,1785197700.038,2026-07-28T00:15:00.038000,0.03800010681152344,True,
1785198600.0,2026-07-28T00:30:00,1785198600.186,2026-07-28T00:30:00.186000,0.18600010871887207,True,
1785199500.0,2026-07-28T00:45:00,1785199500.837,2026-07-28T00:45:00.837000,0.8369998931884766,True,
1785200400.0,2026-07-28T01:00:00,1785200400.159,2026-07-28T01:00:00.159000,0.15899991989135742,True,
1785201300.0,2026-07-28T01:15:00,1785201300.117,2026-07-28T01:15:00.117000,0.11700010299682617,True,
1785202200.0,2026-07-28T01:30:00,1785202200.06,2026-07-28T01:30:00.060000,0.059999942779541016,True,
1785203100.0,2026-07-28T01:45:00,1785203100.041,2026-07-28T01:45:00.041000,0.0409998893737793,True,
1785204000.0,2026-07-28T02:00:00,1785204000.02,2026-07-28T02:00:00.020000,0.019999980926513672,True,
1785204900.0,2026-07-28T02:15:00,1785204900.058,2026-07-28T02:15:00.058000,0.05800008773803711,True,
1785205800.0,2026-07-28T02:30:00,1785205800.04,2026-07-28T02:30:00.040000,0.039999961853027344,True,
1785206700.0,2026-07-28T02:45:00,1785206700.027,2026-07-28T02:45:00.027000,0.026999950408935547,True,
1785207600.0,2026-07-28T03:00:00,1785207600.121,2026-07-28T03:00:00.121000,0.12100005149841309,True,
1785208500.0,2026-07-28T03:15:00,1785208500.262,2026-07-28T03:15:00.262000,0.26200008392333984,True,
1785209400.0,2026-07-28T03:30:00,1785209400.174,2026-07-28T03:30:00.174000,0.17400002479553223,True,
1785210300.0,2026-07-28T03:45:00,1785210300.176,2026-07-28T03:45:00.176000,0.17600011825561523,True,
1785211200.0,2026-07-28T04:00:00,1785211200.11,2026-07-28T04:00:00.110000,0.1099998950958252,True,
1785212100.0,2026-07-28T04:15:00,1785212100.17,2026-07-28T04:15:00.170000,0.1700000762939453,True,
1785213000.0,2026-07-28T04:30:00,1785213000.001,2026-07-28T04:30:00.001000,0.0009999275207519531,True,
1785213900.0,2026-07-28T04:45:00,1785213900.282,2026-07-28T04:45:00.282000,0.2820000648498535,True,
1785214800.0,2026-07-28T05:00:00,1785214800.026,2026-07-28T05:00:00.026000,0.026000022888183594,True,
1785215700.0,2026-07-28T05:15:00,1785215700.149,2026-07-28T05:15:00.149000,0.14899992942810059,True,
1785216600.0,2026-07-28T05:30:00,1785216600.038,2026-07-28T05:30:00.038000,0.03800010681152344,True,
1785217500.0,2026-07-28T05:45:00,1785217500.013,2026-07-28T05:45:00.013000,0.013000011444091797,True,
1785218400.0,2026-07-28T06:00:00,1785218400.042,2026-07-28T06:00:00.042000,0.04200005531311035,True,
1785219300.0,2026-07-28T06:15:00,1785219300.168,2026-07-28T06:15:00.168000,0.1679999828338623,True,
1785220200.0,2026-07-28T06:30:00,1785220200.121,2026-07-28T06:30:00.121000,0.12100005149841309,True,
1785221100.0,2026-07-28T06:45:00,1785221100.398,2026-07-28T06:45:00.398000,0.39800000190734863,True,
1785222000.0,2026-07-28T07:00:00,1785222000.117,2026-07-28T07:00:00.117000,0.11700010299682617,True,
1785222900.0,2026-07-28T07:15:00,1785222900.256,2026-07-28T07:15:00.256000,0.2560000419616699,True,
1785223800.0,2026-07-28T07:30:00,1785223800.066,2026-07-28T07:30:00.066000,0.06599998474121094,True,
1785224700.0,2026-07-28T07:45:00,1785224700.056,2026-07-28T07:45:00.056000,0.0559999942779541,True,
1785225600.0,2026-07-28T08:00:00,1785225600.027,2026-07-28T08:00:00.027000,0.026999950408935547,True,
1785226500.0,2026-07-28T08:15:00,1785226500.121,2026-07-28T08:15:00.121000,0.12100005149841309,True,
1785227400.0,2026-07-28T08:30:00,1785227400.142,2026-07-28T08:30:00.142000,0.1419999599456787,True,
1785228300.0,2026-07-28T08:45:00,1785228300.181,2026-07-28T08:45:00.181000,0.1809999942779541,True,
1785229200.0,2026-07-28T09:00:00,1785229200.145,2026-07-28T09:00:00.145000,0.14499998092651367,True,
1785230100.0,2026-07-28T09:15:00,1785230100.089,2026-07-28T09:15:00.089000,0.08899998664855957,True,
1785231000.0,2026-07-28T09:30:00,1785231000.03,2026-07-28T09:30:00.030000,0.029999971389770508,True,
1785231900.0,2026-07-28T09:45:00,1785231900.081,2026-07-28T09:45:00.081000,0.08100008964538574,True,
1785232800.0,2026-07-28T10:00:00,1785232800.151,2026-07-28T10:00:00.151000,0.1510000228881836,True,
1785233700.0,2026-07-28T10:15:00,1785233700.061,2026-07-28T10:15:00.061000,0.06100010871887207,True,
1785234600.0,2026-07-28T10:30:00,1785234600.131,2026-07-28T10:30:00.131000,0.13100004196166992,True,
1785235500.0,2026-07-28T10:45:00,1785235500.383,2026-07-28T10:45:00.383000,0.38299989700317383,True,
1785236400.0,2026-07-28T11:00:00,1785236400.015,2026-07-28T11:00:00.015000,0.015000104904174805,True,
1785237300.0,2026-07-28T11:15:00,1785237300.022,2026-07-28T11:15:00.022000,0.02200007438659668,True,
1785238200.0,2026-07-28T11:30:00,1785238200.08,2026-07-28T11:30:00.080000,0.07999992370605469,True,
1785239100.0,2026-07-28T11:45:00,1785239100.023,2026-07-28T11:45:00.023000,0.023000001907348633,True,
1785240000.0,2026-07-28T12:00:00,1785240000.124,2026-07-28T12:00:00.124000,0.12400007247924805,True,
1785240900.0,2026-07-28T12:15:00,1785240900.048,2026-07-28T12:15:00.048000,0.04800009727478027,True,
1785241800.0,2026-07-28T12:30:00,1785241800.145,2026-07-28T12:30:00.145000,0.14499998092651367,True,
1785242700.0,2026-07-28T12:45:00,1785242700.387,2026-07-28T12:45:00.387000,0.38700008392333984,True,
1785243600.0,2026-07-28T13:00:00,1785243600.147,2026-07-28T13:00:00.147000,0.14700007438659668,True,
1785244500.0,2026-07-28T13:15:00,1785244500.009,2026-07-28T13:15:00.009000,0.009000062942504883,True,
1785245400.0,2026-07-28T13:30:00,1785245400.057,2026-07-28T13:30:00.057000,0.056999921798706055,True,
1785246300.0,2026-07-28T13:45:00,1785246300.352,2026-07-28T13:45:00.352000,0.35199999809265137,True,
1785247200.0,2026-07-28T14:00:00,1785247200.121,2026-07-28T14:00:00.121000,0.12100005149841309,True,
1785248100.0,2026-07-28T14:15:00,1785248101.101,2026-07-28T14:15:01.101000,1.1010000705718994,True,
1785249000.0,2026-07-28T14:30:00,1785249000.013,2026-07-28T14:30:00.013000,0.013000011444091797,True,
1785249900.0,2026-07-28T14:45:00,1785249900.007,2026-07-28T14:45:00.007000,0.006999969482421875,True,
1785250800.0,2026-07-28T15:00:00,1785250800.144,2026-07-28T15:00:00.144000,0.14400005340576172,True,
1785251700.0,2026-07-28T15:15:00,1785251700.201,2026-07-28T15:15:00.201000,0.20099997520446777,True,
1785252600.0,2026-07-28T15:30:00,1785252600.127,2026-07-28T15:30:00.127000,0.127000093460083,True,
1785253500.0,2026-07-28T15:45:00,1785253500.14,2026-07-28T15:45:00.140000,0.1400001049041748,True,
1785254400.0,2026-07-28T16:00:00,1785254400.041,2026-07-28T16:00:00.041000,0.0409998893737793,True,
1785255300.0,2026-07-28T16:15:00,1785255300.175,2026-07-28T16:15:00.175000,0.17499995231628418,True,
1785256200.0,2026-07-28T16:30:00,1785256200.24,2026-07-28T16:30:00.240000,0.24000000953674316,True,
1785257100.0,2026-07-28T16:45:00,1785257100.152,2026-07-28T16:45:00.152000,0.15199995040893555,True,
1785258000.0,2026-07-28T17:00:00,1785261606.393,2026-07-28T18:00:06.393000,3606.3929998874664,True,corte_mantenimiento
1785258900.0,2026-07-28T17:15:00,1785261606.393,2026-07-28T18:00:06.393000,2706.3929998874664,True,corte_mantenimiento
1785259800.0,2026-07-28T17:30:00,1785261606.393,2026-07-28T18:00:06.393000,1806.3929998874664,True,corte_mantenimiento
1785260700.0,2026-07-28T17:45:00,1785261606.393,2026-07-28T18:00:06.393000,906.3929998874664,True,corte_mantenimiento
1785261600.0,2026-07-28T18:00:00,1785261606.393,2026-07-28T18:00:06.393000,6.392999887466431,True,
1785262500.0,2026-07-28T18:15:00,1785262500.356,2026-07-28T18:15:00.356000,0.3559999465942383,True,
1785263400.0,2026-07-28T18:30:00,1785263400.013,2026-07-28T18:30:00.013000,0.013000011444091797,True,
1785264300.0,2026-07-28T18:45:00,1785264300.159,2026-07-28T18:45:00.159000,0.15899991989135742,True,
1785265200.0,2026-07-28T19:00:00,1785265200.381,2026-07-28T19:00:00.381000,0.3810000419616699,True,
1785266100.0,2026-07-28T19:15:00,1785266100.245,2026-07-28T19:15:00.245000,0.24499988555908203,True,
1785267000.0,2026-07-28T19:30:00,1785267000.528,2026-07-28T19:30:00.528000,0.5280001163482666,True,
1785267900.0,2026-07-28T19:45:00,1785267900.049,2026-07-28T19:45:00.049000,0.04900002479553223,True,
1785268800.0,2026-07-28T20:00:00,1785268800.153,2026-07-28T20:00:00.153000,0.1530001163482666,True,
1785269700.0,2026-07-28T20:15:00,1785269700.208,2026-07-28T20:15:00.208000,0.20799994468688965,True,
1785270600.0,2026-07-28T20:30:00,1785270600.028,2026-07-28T20:30:00.028000,0.0280001163482666,True,
1785271500.0,2026-07-28T20:45:00,1785271500.222,2026-07-28T20:45:00.222000,0.2219998836517334,True,
1785272400.0,2026-07-28T21:00:00,1785272400.109,2026-07-28T21:00:00.109000,0.10899996757507324,True,
1785273300.0,2026-07-28T21:15:00,1785273300.148,2026-07-28T21:15:00.148000,0.14800000190734863,True,
1785274200.0,2026-07-28T21:30:00,1785274200.11,2026-07-28T21:30:00.110000,0.1099998950958252,True,
1785275100.0,2026-07-28T21:45:00,1785275100.139,2026-07-28T21:45:00.139000,0.13899993896484375,True,
1785276000.0,2026-07-28T22:00:00,1785276000.167,2026-07-28T22:00:00.167000,0.16700005531311035,True,
1785276900.0,2026-07-28T22:15:00,1785276900.065,2026-07-28T22:15:00.065000,0.06500005722045898,True,
1785277800.0,2026-07-28T22:30:00,1785277800.122,2026-07-28T22:30:00.122000,0.12199997901916504,True,
1785278700.0,2026-07-28T22:45:00,1785278700.174,2026-07-28T22:45:00.174000,0.17400002479553223,True,
1785279600.0,2026-07-28T23:00:00,1785279600.024,2026-07-28T23:00:00.024000,0.023999929428100586,True,
1785280500.0,2026-07-28T23:15:00,1785280500.025,2026-07-28T23:15:00.025000,0.02500009536743164,True,
1785281400.0,2026-07-28T23:30:00,1785281400.145,2026-07-28T23:30:00.145000,0.14499998092651367,True,
1785282300.0,2026-07-28T23:45:00,1785282300.046,2026-07-28T23:45:00.046000,0.046000003814697266,True,
1785283200.0,2026-07-29T00:00:00,1785283200.16,2026-07-29T00:00:00.160000,0.16000008583068848,True,
1785284100.0,2026-07-29T00:15:00,1785284100.815,2026-07-29T00:15:00.815000,0.815000057220459,True,
1785285000.0,2026-07-29T00:30:00,1785285000.106,2026-07-29T00:30:00.106000,0.10599994659423828,True,
1785285900.0,2026-07-29T00:45:00,1785285900.075,2026-07-29T00:45:00.075000,0.07500004768371582,True,
1785286800.0,2026-07-29T01:00:00,1785286800.164,2026-07-29T01:00:00.164000,0.1640000343322754,True,
1785287700.0,2026-07-29T01:15:00,1785287700.038,2026-07-29T01:15:00.038000,0.03800010681152344,True,
1785288600.0,2026-07-29T01:30:00,1785288600.164,2026-07-29T01:30:00.164000,0.1640000343322754,True,
1785289500.0,2026-07-29T01:45:00,1785289500.051,2026-07-29T01:45:00.051000,0.051000118255615234,True,
1785290400.0,2026-07-29T02:00:00,1785290400.049,2026-07-29T02:00:00.049000,0.04900002479553223,True,
1785291300.0,2026-07-29T02:15:00,1785291300.043,2026-07-29T02:15:00.043000,0.042999982833862305,True,
1785292200.0,2026-07-29T02:30:00,1785292200.055,2026-07-29T02:30:00.055000,0.05500006675720215,True,
1785293100.0,2026-07-29T02:45:00,1785293101.285,2026-07-29T02:45:01.285000,1.2850000858306885,True,
1785294000.0,2026-07-29T03:00:00,1785294000.031,2026-07-29T03:00:00.031000,0.03099989891052246,True,
1785294900.0,2026-07-29T03:15:00,1785294900.027,2026-07-29T03:15:00.027000,0.026999950408935547,True,
1785295800.0,2026-07-29T03:30:00,1785295800.107,2026-07-29T03:30:00.107000,0.10700011253356934,True,
1785296700.0,2026-07-29T03:45:00,1785296700.032,2026-07-29T03:45:00.032000,0.032000064849853516,True,
1785297600.0,2026-07-29T04:00:00,1785297600.045,2026-07-29T04:00:00.045000,0.04500007629394531,True,
1785298500.0,2026-07-29T04:15:00,1785298500.098,2026-07-29T04:15:00.098000,0.09800004959106445,True,
1785299400.0,2026-07-29T04:30:00,1785299400.038,2026-07-29T04:30:00.038000,0.03800010681152344,True,
1785300300.0,2026-07-29T04:45:00,1785300301.906,2026-07-29T04:45:01.906000,1.9059998989105225,True,
1785301200.0,2026-07-29T05:00:00,1785301200.054,2026-07-29T05:00:00.054000,0.053999900817871094,True,
1785302100.0,2026-07-29T05:15:00,1785302100.184,2026-07-29T05:15:00.184000,0.18400001525878906,True,
1785303000.0,2026-07-29T05:30:00,1785303000.164,2026-07-29T05:30:00.164000,0.1640000343322754,True,
1785303900.0,2026-07-29T05:45:00,1785303900.176,2026-07-29T05:45:00.176000,0.17600011825561523,True,
1785304800.0,2026-07-29T06:00:00,1785304800.001,2026-07-29T06:00:00.001000,0.0009999275207519531,True,
1785305700.0,2026-07-29T06:15:00,1785305700.036,2026-07-29T06:15:00.036000,0.03600001335144043,True,
1785306600.0,2026-07-29T06:30:00,1785306600.057,2026-07-29T06:30:00.057000,0.056999921798706055,True,
1785307500.0,2026-07-29T06:45:00,1785307500.195,2026-07-29T06:45:00.195000,0.19499993324279785,True,
1785308400.0,2026-07-29T07:00:00,1785308400.057,2026-07-29T07:00:00.057000,0.056999921798706055,True,
1785309300.0,2026-07-29T07:15:00,1785309300.462,2026-07-29T07:15:00.462000,0.46199989318847656,True,
1785310200.0,2026-07-29T07:30:00,1785310200.148,2026-07-29T07:30:00.148000,0.14800000190734863,True,
1785311100.0,2026-07-29T07:45:00,1785311100.094,2026-07-29T07:45:00.094000,0.09400010108947754,True,
1785312000.0,2026-07-29T08:00:00,1785312000.153,2026-07-29T08:00:00.153000,0.1530001163482666,True,
1785312900.0,2026-07-29T08:15:00,1785312900.321,2026-07-29T08:15:00.321000,0.3210000991821289,True,
1785313800.0,2026-07-29T08:30:00,1785313800.036,2026-07-29T08:30:00.036000,0.03600001335144043,True,
1785314700.0,2026-07-29T08:45:00,1785314700.173,2026-07-29T08:45:00.173000,0.17300009727478027,True,
1785315600.0,2026-07-29T09:00:00,1785315600.026,2026-07-29T09:00:00.026000,0.026000022888183594,True,
1785316500.0,2026-07-29T09:15:00,1785316500.111,2026-07-29T09:15:00.111000,0.11100006103515625,True,
1785317400.0,2026-07-29T09:30:00,1785317400.011,2026-07-29T09:30:00.011000,0.010999917984008789,True,
1785318300.0,2026-07-29T09:45:00,1785318300.156,2026-07-29T09:45:00.156000,0.15599989891052246,True,
1785319200.0,2026-07-29T10:00:00,1785319200.039,2026-07-29T10:00:00.039000,0.03900003433227539,True,
1785320100.0,2026-07-29T10:15:00,1785320100.018,2026-07-29T10:15:00.018000,0.017999887466430664,True,
1785321000.0,2026-07-29T10:30:00,1785321000.146,2026-07-29T10:30:00.146000,0.14599990844726562,True,
1785321900.0,2026-07-29T10:45:00,1785321900.151,2026-07-29T10:45:00.151000,0.1510000228881836,True,
1785322800.0,2026-07-29T11:00:00,1785322800.137,2026-07-29T11:00:00.137000,0.13700008392333984,True,
1785323700.0,2026-07-29T11:15:00,1785323700.049,2026-07-29T11:15:00.049000,0.04900002479553223,True,
1785324600.0,2026-07-29T11:30:00,1785324600.054,2026-07-29T11:30:00.054000,0.053999900817871094,True,
1785325500.0,2026-07-29T11:45:00,1785325500.012,2026-07-29T11:45:00.012000,0.012000083923339844,True,
1785326400.0,2026-07-29T12:00:00,1785326400.13,2026-07-29T12:00:00.130000,0.13000011444091797,True,
1785327300.0,2026-07-29T12:15:00,1785327300.151,2026-07-29T12:15:00.151000,0.1510000228881836,True,
1785328200.0,2026-07-29T12:30:00,1785328200.01,2026-07-29T12:30:00.010000,0.009999990463256836,True,
1785329100.0,2026-07-29T12:45:00,1785329100.155,2026-07-29T12:45:00.155000,0.1549999713897705,True,
1785330000.0,2026-07-29T13:00:00,1785330000.024,2026-07-29T13:00:00.024000,0.023999929428100586,True,
1785330900.0,2026-07-29T13:15:00,1785330900.014,2026-07-29T13:15:00.014000,0.01399993896484375,True,
1785331800.0,2026-07-29T13:30:00,1785331800.02,2026-07-29T13:30:00.020000,0.019999980926513672,True,
1785332700.0,2026-07-29T13:45:00,1785332700.152,2026-07-29T13:45:00.152000,0.15199995040893555,True,
1785333600.0,2026-07-29T14:00:00,1785333600.007,2026-07-29T14:00:00.007000,0.006999969482421875,True,
1785334500.0,2026-07-29T14:15:00,1785334500.188,2026-07-29T14:15:00.188000,0.18799996376037598,True,
1785335400.0,2026-07-29T14:30:00,1785335400.166,2026-07-29T14:30:00.166000,0.1659998893737793,True,
1785336300.0,2026-07-29T14:45:00,1785336300.026,2026-07-29T14:45:00.026000,0.026000022888183594,True,
