strategy,t_in,ficha,reason,net_067lot_clp
S7-TPNONE,2026-03-09T20:00:00,F3,EXIT_INITSL,-1090516.79
S7-TPNONE,2026-03-09T22:15:00,F1,EXIT_INITSL,1326439.87
S7-TPNONE,2026-03-09T22:15:00,F2,EXIT_INITSL,1326439.87
S7-TPNONE,2026-03-09T22:15:00,F3,EXIT_INITSL,1326439.87
S7-TPNONE,2026-03-10T02:15:00,F1,EXIT_INITSL,-397806.47
S7-TPNONE,2026-03-10T02:15:00,F2,EXIT_INITSL,-397806.47
S7-TPNONE,2026-03-10T02:15:00,F3,EXIT_INITSL,-397806.47
S7-TPNONE,2026-03-10T19:30:00,F1,EXIT_INITSL,-702122.14
S7-TPNONE,2026-03-10T19:30:00,F2,EXIT_INITSL,-702122.14
S7-TPNONE,2026-03-10T19:30:00,F3,EXIT_INITSL,-702122.14
S7-TPNONE,2026-03-10T23:15:00,F1,EXIT_INITSL,-935535.41
S7-TPNONE,2026-03-10T23:15:00,F2,EXIT_INITSL,-935535.41
S7-TPNONE,2026-03-10T23:15:00,F3,EXIT_INITSL,-935535.41
S7-TPNONE,2026-03-11T01:00:00,F1,EXIT_INITSL,-3764.73
S7-TPNONE,2026-03-11T01:00:00,F2,EXIT_INITSL,-3764.73
S7-TPNONE,2026-03-11T01:00:00,F3,EXIT_INITSL,-3764.73
S7-TPNONE,2026-03-11T03:45:00,F1,EXIT_INITSL,-199530.69
S7-TPNONE,2026-03-11T03:45:00,F2,EXIT_INITSL,-199530.69
S7-TPNONE,2026-03-11T03:45:00,F3,EXIT_INITSL,-199530.69
S7-TPNONE,2026-03-11T19:15:00,F1,EXIT_INITSL,505728.73
S7-TPNONE,2026-03-11T19:15:00,F2,EXIT_INITSL,505728.73
S7-TPNONE,2026-03-11T19:15:00,F3,EXIT_INITSL,505728.73
S7-TPNONE,2026-03-11T20:00:00,F1,EXIT_INITSL,-906672.47
S7-TPNONE,2026-03-11T20:00:00,F2,EXIT_INITSL,-906672.47
S7-TPNONE,2026-03-11T20:00:00,F3,EXIT_INITSL,-906672.47
S7-TPNONE,2026-03-11T22:45:00,F1,EXIT_INITSL,-766122.56
S7-TPNONE,2026-03-11T22:45:00,F2,EXIT_INITSL,-766122.56
S7-TPNONE,2026-03-11T22:45:00,F3,EXIT_INITSL,-766122.56
S7-TPNONE,2026-03-11T23:45:00,F1,EXIT_INITSL,363923.9
S7-TPNONE,2026-03-11T23:45:00,F2,EXIT_INITSL,363923.9
S7-TPNONE,2026-03-11T23:45:00,F3,EXIT_INITSL,363923.9
S7-TPNONE,2026-03-12T23:00:00,F1,EXIT_INITSL,-613650.99
S7-TPNONE,2026-03-12T23:00:00,F2,EXIT_INITSL,-613650.99
S7-TPNONE,2026-03-12T23:00:00,F3,EXIT_INITSL,-613650.99
S7-TPNONE,2026-03-13T01:00:00,F1,EXIT_INITSL,-680788.67
S7-TPNONE,2026-03-13T01:00:00,F2,EXIT_INITSL,-680788.67
S7-TPNONE,2026-03-13T01:00:00,F3,EXIT_INITSL,-680788.67
S7-TPNONE,2026-03-16T18:00:00,F1,EXIT_INITSL,-277335.11
S7-TPNONE,2026-03-16T18:00:00,F2,EXIT_INITSL,-277335.11
S7-TPNONE,2026-03-16T18:00:00,F3,EXIT_INITSL,-277335.11
S7-TPNONE,2026-03-16T21:15:00,F1,EXIT_INITSL,-318119.68
S7-TPNONE,2026-03-16T21:15:00,F2,EXIT_INITSL,-318119.68
S7-TPNONE,2026-03-16T21:15:00,F3,EXIT_INITSL,-318119.68
S7-TPNONE,2026-03-17T01:30:00,F1,EXIT_INITSL,-39529.67
S7-TPNONE,2026-03-17T01:30:00,F2,EXIT_INITSL,-39529.67
S7-TPNONE,2026-03-17T01:30:00,F3,EXIT_INITSL,-39529.67
S7-TPNONE,2026-03-17T19:15:00,F1,EXIT_INITSL,-454904.88
S7-TPNONE,2026-03-17T19:15:00,F2,EXIT_INITSL,-454904.88
S7-TPNONE,2026-03-17T19:15:00,F3,EXIT_INITSL,-454904.88
S7-TPNONE,2026-03-17T20:45:00,F1,EXIT_INITSL,-20078.56
S7-TPNONE,2026-03-17T20:45:00,F2,EXIT_INITSL,-20078.56
S7-TPNONE,2026-03-17T20:45:00,F3,EXIT_INITSL,-20078.56
S7-TPNONE,2026-03-17T22:15:00,F1,EXIT_INITSL,-473101.07
S7-TPNONE,2026-03-17T22:15:00,F2,EXIT_INITSL,-473101.07
S7-TPNONE,2026-03-17T22:15:00,F3,EXIT_INITSL,-473101.07
S7-TPNONE,2026-03-18T21:15:00,F1,EXIT_INITSL,108549.72
S7-TPNONE,2026-03-18T21:15:00,F2,EXIT_INITSL,108549.72
S7-TPNONE,2026-03-18T21:15:00,F3,EXIT_INITSL,108549.72
S7-TPNONE,2026-03-19T01:00:00,F1,EXIT_INITSL,5037208.74
S7-TPNONE,2026-03-19T01:00:00,F2,EXIT_INITSL,5037208.74
S7-TPNONE,2026-03-19T01:00:00,F3,EXIT_INITSL,5037208.74
S7-TPNONE,2026-03-19T21:15:00,F1,EXIT_INITSL,-832005.33
S7-TPNONE,2026-03-19T21:15:00,F2,EXIT_INITSL,-832005.33
S7-TPNONE,2026-03-19T21:15:00,F3,EXIT_INITSL,-832005.33
S7-TPNONE,2026-03-20T02:30:00,F1,EXIT_INITSL,-1171458.49
S7-TPNONE,2026-03-20T02:30:00,F2,EXIT_INITSL,-1171458.49
S7-TPNONE,2026-03-20T02:30:00,F3,EXIT_INITSL,-1171458.49
S7-TPNONE,2026-03-22T21:00:00,F1,EXIT_INITSL,5756899.62
S7-TPNONE,2026-03-22T21:00:00,F2,EXIT_INITSL,5756899.62
S7-TPNONE,2026-03-22T21:00:00,F3,EXIT_INITSL,5756899.62
S7-TPNONE,2026-03-23T19:30:00,F1,EXIT_INITSL,-454904.88
S7-TPNONE,2026-03-23T19:30:00,F2,EXIT_INITSL,-454904.88
S7-TPNONE,2026-03-23T19:30:00,F3,EXIT_INITSL,-454904.88
S7-TPNONE,2026-03-23T21:30:00,F1,EXIT_INITSL,11294.19
S7-TPNONE,2026-03-23T21:30:00,F2,EXIT_INITSL,11294.19
S7-TPNONE,2026-03-23T21:30:00,F3,EXIT_INITSL,11294.19
S7-TPNONE,2026-03-23T22:45:00,F1,EXIT_INITSL,-2131464.63
S7-TPNONE,2026-03-23T22:45:00,F2,EXIT_INITSL,-2131464.63
S7-TPNONE,2026-03-23T22:45:00,F3,EXIT_INITSL,-2131464.63
S7-TPNONE,2026-03-24T00:45:00,F1,EXIT_INITSL,-972555.25
S7-TPNONE,2026-03-24T00:45:00,F2,EXIT_INITSL,-972555.25
S7-TPNONE,2026-03-24T00:45:00,F3,EXIT_INITSL,-972555.25
S7-TPNONE,2026-03-25T19:30:00,F1,EXIT_INITSL,-304315.68
S7-TPNONE,2026-03-25T19:30:00,F2,EXIT_INITSL,-304315.68
S7-TPNONE,2026-03-25T19:30:00,F3,EXIT_INITSL,-304315.68
S7-TPNONE,2026-03-25T23:00:00,F1,EXIT_INITSL,-1441891.59
S7-TPNONE,2026-03-25T23:00:00,F2,EXIT_INITSL,-1441891.59
S7-TPNONE,2026-03-25T23:00:00,F3,EXIT_INITSL,-1441891.59
S7-TPNONE,2026-03-26T01:30:00,F1,EXIT_INITSL,-968163.07
S7-TPNONE,2026-03-26T01:30:00,F2,EXIT_INITSL,-968163.07
S7-TPNONE,2026-03-26T01:30:00,F3,EXIT_INITSL,-968163.07
S7-TPNONE,2026-03-26T20:15:00,F1,EXIT_INITSL,-647533.56
S7-TPNONE,2026-03-26T20:15:00,F2,EXIT_INITSL,-647533.56
S7-TPNONE,2026-03-26T20:15:00,F3,EXIT_INITSL,-647533.56
S7-TPNONE,2026-03-27T01:30:00,F1,EXIT_INITSL,1256164.91
S7-TPNONE,2026-03-27T01:30:00,F2,EXIT_INITSL,1256164.91
S7-TPNONE,2026-03-27T01:30:00,F3,EXIT_INITSL,1256164.91
S7-TPNONE,2026-03-29T19:30:00,F1,EXIT_INITSL,-1597500.43
S7-TPNONE,2026-03-29T19:30:00,F2,EXIT_INITSL,-1597500.43
S7-TPNONE,2026-03-29T19:30:00,F3,EXIT_INITSL,-1597500.43
S7-TPNONE,2026-03-29T22:45:00,F1,EXIT_INITSL,998908.36
S7-TPNONE,2026-03-29T22:45:00,F2,EXIT_INITSL,998908.36
S7-TPNONE,2026-03-29T22:45:00,F3,EXIT_INITSL,998908.36
S7-TPNONE,2026-03-30T20:15:00,F1,EXIT_INITSL,-1141340.64
S7-TPNONE,2026-03-30T20:15:00,F2,EXIT_INITSL,-1141340.64
S7-TPNONE,2026-03-30T20:15:00,F3,EXIT_INITSL,-1141340.64
S7-TPNONE,2026-03-30T21:45:00,F1,EXIT_INITSL,3301668.21
S7-TPNONE,2026-03-30T21:45:00,F2,EXIT_INITSL,3301668.21
S7-TPNONE,2026-03-30T21:45:00,F3,EXIT_INITSL,3301668.21
S7-TPNONE,2026-03-31T01:45:00,F1,EXIT_INITSL,-36392.39
S7-TPNONE,2026-03-31T01:45:00,F2,EXIT_INITSL,-36392.39
S7-TPNONE,2026-03-31T01:45:00,F3,EXIT_INITSL,-36392.39
S7-TPNONE,2026-03-31T20:30:00,F1,EXIT_INITSL,1026516.38
S7-TPNONE,2026-03-31T20:30:00,F2,EXIT_INITSL,1026516.38
S7-TPNONE,2026-03-31T20:30:00,F3,EXIT_INITSL,1026516.38
S7-TPNONE,2026-03-31T22:45:00,F1,EXIT_INITSL,133647.92
S7-TPNONE,2026-03-31T22:45:00,F2,EXIT_INITSL,133647.92
S7-TPNONE,2026-03-31T22:45:00,F3,EXIT_INITSL,133647.92
S7-TPNONE,2026-04-01T18:00:00,F1,EXIT_INITSL,-740396.9
S7-TPNONE,2026-04-01T18:00:00,F2,EXIT_INITSL,-740396.9
S7-TPNONE,2026-04-01T18:00:00,F3,EXIT_INITSL,-740396.9
S7-TPNONE,2026-04-01T20:15:00,F1,EXIT_INITSL,-650670.83
S7-TPNONE,2026-04-01T20:15:00,F2,EXIT_INITSL,-650670.83
S7-TPNONE,2026-04-01T20:15:00,F3,EXIT_INITSL,-650670.83
S7-TPNONE,2026-04-01T22:15:00,F1,EXIT_TRAIL,3799240.03
S7-TPNONE,2026-04-01T22:15:00,F2,EXIT_TRAIL,3799240.03
S7-TPNONE,2026-04-01T22:15:00,F3,EXIT_TRAIL,3799240.03
S7-TPNONE,2026-04-05T18:15:00,F1,EXIT_TRAIL,-983849.44
S7-TPNONE,2026-04-05T18:15:00,F2,EXIT_TRAIL,-983849.44
S7-TPNONE,2026-04-05T18:15:00,F3,EXIT_TRAIL,-983849.44
S7-TPNONE,2026-04-05T19:15:00,F1,EXIT_INITSL,240315.26
S7-TPNONE,2026-04-05T19:15:00,F2,EXIT_INITSL,240315.26
S7-TPNONE,2026-04-05T19:15:00,F3,EXIT_INITSL,240315.26
S7-TPNONE,2026-04-05T21:15:00,F1,EXIT_INITSL,100392.8
S7-TPNONE,2026-04-05T21:15:00,F2,EXIT_INITSL,100392.8
S7-TPNONE,2026-04-05T21:15:00,F3,EXIT_INITSL,100392.8
S7-TPNONE,2026-04-05T23:15:00,F1,EXIT_INITSL,-994516.18
S7-TPNONE,2026-04-05T23:15:00,F2,EXIT_INITSL,-994516.18
S7-TPNONE,2026-04-05T23:15:00,F3,EXIT_INITSL,-994516.18
S7-TPNONE,2026-04-06T02:15:00,F1,EXIT_INITSL,-927378.49
S7-TPNONE,2026-04-06T02:15:00,F2,EXIT_INITSL,-927378.49
S7-TPNONE,2026-04-06T02:15:00,F3,EXIT_INITSL,-927378.49
S7-TPNONE,2026-04-06T03:45:00,F1,EXIT_INITSL,1473891.79
S7-TPNONE,2026-04-06T03:45:00,F2,EXIT_INITSL,1473891.79
S7-TPNONE,2026-04-06T03:45:00,F3,EXIT_INITSL,1473891.79
S7-TPNONE,2026-04-06T19:30:00,F1,EXIT_INITSL,-410355.57
S7-TPNONE,2026-04-06T19:30:00,F2,EXIT_INITSL,-410355.57
S7-TPNONE,2026-04-06T19:30:00,F3,EXIT_INITSL,-410355.57
S7-TPNONE,2026-04-06T21:15:00,F1,EXIT_TRAIL,-923613.76
S7-TPNONE,2026-04-06T21:15:00,F2,EXIT_TRAIL,-923613.76
S7-TPNONE,2026-04-06T21:15:00,F3,EXIT_TRAIL,-923613.76
S7-TPNONE,2026-04-06T21:45:00,F1,EXIT_INITSL,295531.31
S7-TPNONE,2026-04-06T21:45:00,F2,EXIT_INITSL,295531.31
S7-TPNONE,2026-04-06T21:45:00,F3,EXIT_INITSL,295531.31
S7-TPNONE,2026-04-07T00:45:00,F1,EXIT_INITSL,-907299.93
S7-TPNONE,2026-04-07T00:45:00,F2,EXIT_INITSL,-907299.93
S7-TPNONE,2026-04-07T00:45:00,F3,EXIT_INITSL,-907299.93
S7-TPNONE,2026-04-07T02:45:00,F1,EXIT_INITSL,-853338.8
S7-TPNONE,2026-04-07T02:45:00,F2,EXIT_INITSL,-853338.8
S7-TPNONE,2026-04-07T02:45:00,F3,EXIT_INITSL,-853338.8
S7-TPNONE,2026-04-08T01:00:00,F1,EXIT_INITSL,1143850.47
S7-TPNONE,2026-04-08T01:00:00,F2,EXIT_INITSL,1143850.47
S7-TPNONE,2026-04-08T01:00:00,F3,EXIT_INITSL,1143850.47
S7-TPNONE,2026-04-08T18:45:00,F1,EXIT_INITSL,-321884.42
S7-TPNONE,2026-04-08T18:45:00,F2,EXIT_INITSL,-321884.42
S7-TPNONE,2026-04-08T18:45:00,F3,EXIT_INITSL,-321884.42
S7-TPNONE,2026-04-08T21:15:00,F1,EXIT_INITSL,-442355.77
S7-TPNONE,2026-04-08T21:15:00,F2,EXIT_INITSL,-442355.77
S7-TPNONE,2026-04-08T21:15:00,F3,EXIT_INITSL,-442355.77
S7-TPNONE,2026-04-09T00:45:00,F1,EXIT_INITSL,-718435.97
S7-TPNONE,2026-04-09T00:45:00,F2,EXIT_INITSL,-718435.97
S7-TPNONE,2026-04-09T00:45:00,F3,EXIT_INITSL,-718435.97
S7-TPNONE,2026-04-09T02:00:00,F1,EXIT_INITSL,-459297.06
S7-TPNONE,2026-04-09T02:00:00,F2,EXIT_INITSL,-459297.06
S7-TPNONE,2026-04-09T02:00:00,F3,EXIT_INITSL,-459297.06
S7-TPNONE,2026-04-09T18:30:00,F1,EXIT_INITSL,46431.67
S7-TPNONE,2026-04-09T18:30:00,F2,EXIT_INITSL,46431.67
S7-TPNONE,2026-04-09T18:30:00,F3,EXIT_INITSL,46431.67
S7-TPNONE,2026-04-09T21:45:00,F1,EXIT_INITSL,-822593.5
S7-TPNONE,2026-04-09T21:45:00,F2,EXIT_INITSL,-822593.5
S7-TPNONE,2026-04-09T21:45:00,F3,EXIT_INITSL,-822593.5
S7-TPNONE,2026-04-09T22:15:00,F1,EXIT_INITSL,-72784.78
S7-TPNONE,2026-04-09T22:15:00,F2,EXIT_INITSL,-72784.78
S7-TPNONE,2026-04-09T22:15:00,F3,EXIT_INITSL,-72784.78
S7-TPNONE,2026-04-10T01:00:00,F1,EXIT_INITSL,279844.93
S7-TPNONE,2026-04-10T01:00:00,F2,EXIT_INITSL,279844.93
S7-TPNONE,2026-04-10T01:00:00,F3,EXIT_INITSL,279844.93
S7-TPNONE,2026-04-13T00:45:00,F1,EXIT_INITSL,500081.64
S7-TPNONE,2026-04-13T00:45:00,F2,EXIT_INITSL,500081.64
S7-TPNONE,2026-04-13T00:45:00,F3,EXIT_INITSL,500081.64
S7-TPNONE,2026-04-13T21:15:00,F1,EXIT_INITSL,-821338.6
S7-TPNONE,2026-04-13T21:15:00,F2,EXIT_INITSL,-821338.6
S7-TPNONE,2026-04-13T21:15:00,F3,EXIT_INITSL,-821338.6
S7-TPNONE,2026-04-14T00:30:00,F1,EXIT_INITSL,-666357.21
S7-TPNONE,2026-04-14T00:30:00,F2,EXIT_INITSL,-666357.21
S7-TPNONE,2026-04-14T00:30:00,F3,EXIT_INITSL,-666357.21
S7-TPNONE,2026-04-14T02:00:00,F1,EXIT_INITSL,-732239.99
S7-TPNONE,2026-04-14T02:00:00,F2,EXIT_INITSL,-732239.99
S7-TPNONE,2026-04-14T02:00:00,F3,EXIT_INITSL,-732239.99
S7-TPNONE,2026-04-14T03:00:00,F1,EXIT_INITSL,75294.6
S7-TPNONE,2026-04-14T03:00:00,F2,EXIT_INITSL,75294.6
S7-TPNONE,2026-04-14T03:00:00,F3,EXIT_INITSL,75294.6
S7-TPNONE,2026-04-14T19:45:00,F1,EXIT_INITSL,-658827.75
S7-TPNONE,2026-04-14T19:45:00,F2,EXIT_INITSL,-658827.75
S7-TPNONE,2026-04-14T19:45:00,F3,EXIT_INITSL,-658827.75
S7-TPNONE,2026-04-14T21:15:00,F1,EXIT_TRAIL,8784.37
S7-TPNONE,2026-04-14T21:15:00,F2,EXIT_TRAIL,8784.37
S7-TPNONE,2026-04-14T21:15:00,F3,EXIT_TRAIL,8784.37
S7-TPNONE,2026-04-14T22:30:00,F1,EXIT_INITSL,335688.42
S7-TPNONE,2026-04-14T22:30:00,F2,EXIT_INITSL,335688.42
S7-TPNONE,2026-04-14T22:30:00,F3,EXIT_INITSL,335688.42
S7-TPNONE,2026-04-15T01:45:00,F1,EXIT_INITSL,2509.82
S7-TPNONE,2026-04-15T01:45:00,F2,EXIT_INITSL,2509.82
S7-TPNONE,2026-04-15T01:45:00,F3,EXIT_INITSL,2509.82
S7-TPNONE,2026-04-15T20:45:00,F1,EXIT_INITSL,-473101.07
S7-TPNONE,2026-04-15T20:45:00,F2,EXIT_INITSL,-473101.07
S7-TPNONE,2026-04-15T20:45:00,F3,EXIT_INITSL,-473101.07
S7-TPNONE,2026-04-15T23:15:00,F1,EXIT_INITSL,97255.53
S7-TPNONE,2026-04-15T23:15:00,F2,EXIT_INITSL,97255.53
S7-TPNONE,2026-04-15T23:15:00,F3,EXIT_INITSL,97255.53
S7-TPNONE,2026-04-16T03:00:00,F1,EXIT_INITSL,-429806.68
S7-TPNONE,2026-04-16T03:00:00,F2,EXIT_INITSL,-429806.68
S7-TPNONE,2026-04-16T03:00:00,F3,EXIT_INITSL,-429806.68
S7-TPNONE,2026-04-16T18:30:00,F1,EXIT_INITSL,-341962.97
S7-TPNONE,2026-04-16T18:30:00,F2,EXIT_INITSL,-341962.97
S7-TPNONE,2026-04-16T18:30:00,F3,EXIT_INITSL,-341962.97
S7-TPNONE,2026-04-16T20:45:00,F1,EXIT_INITSL,-429806.68
S7-TPNONE,2026-04-16T20:45:00,F2,EXIT_INITSL,-429806.68
S7-TPNONE,2026-04-16T20:45:00,F3,EXIT_INITSL,-429806.68
S7-TPNONE,2026-04-16T21:15:00,F1,EXIT_INITSL,-67137.69
S7-TPNONE,2026-04-16T21:15:00,F2,EXIT_INITSL,-67137.69
S7-TPNONE,2026-04-16T21:15:00,F3,EXIT_INITSL,-67137.69
S7-TPNONE,2026-04-16T23:15:00,F1,EXIT_INITSL,-19451.11
S7-TPNONE,2026-04-16T23:15:00,F2,EXIT_INITSL,-19451.11
S7-TPNONE,2026-04-16T23:15:00,F3,EXIT_INITSL,-19451.11
S7-TPNONE,2026-04-19T21:15:00,F1,EXIT_INITSL,69647.5
S7-TPNONE,2026-04-19T21:15:00,F2,EXIT_INITSL,69647.5
S7-TPNONE,2026-04-19T21:15:00,F3,EXIT_INITSL,69647.5
S7-TPNONE,2026-04-19T23:15:00,F1,EXIT_INITSL,-126118.46
S7-TPNONE,2026-04-19T23:15:00,F2,EXIT_INITSL,-126118.46
S7-TPNONE,2026-04-19T23:15:00,F3,EXIT_INITSL,-126118.46
S7-TPNONE,2026-04-20T03:00:00,F1,EXIT_INITSL,-256629.1
S7-TPNONE,2026-04-20T03:00:00,F2,EXIT_INITSL,-256629.1
S7-TPNONE,2026-04-20T03:00:00,F3,EXIT_INITSL,-256629.1
S7-TPNONE,2026-04-20T20:30:00,F1,EXIT_INITSL,1547931.49
S7-TPNONE,2026-04-20T20:30:00,F2,EXIT_INITSL,1547931.49
S7-TPNONE,2026-04-20T20:30:00,F3,EXIT_INITSL,1547931.49
S7-TPNONE,2026-04-22T01:30:00,F1,EXIT_INITSL,-389022.1
S7-TPNONE,2026-04-22T01:30:00,F2,EXIT_INITSL,-389022.1
S7-TPNONE,2026-04-22T01:30:00,F3,EXIT_INITSL,-389022.1
S7-TPNONE,2026-04-22T02:30:00,F1,EXIT_INITSL,-350747.34
S7-TPNONE,2026-04-22T02:30:00,F2,EXIT_INITSL,-350747.34
S7-TPNONE,2026-04-22T02:30:00,F3,EXIT_INITSL,-350747.34
S7-TPNONE,2026-04-22T05:15:00,F1,EXIT_INITSL,-510748.37
S7-TPNONE,2026-04-22T05:15:00,F2,EXIT_INITSL,-510748.37
S7-TPNONE,2026-04-22T05:15:00,F3,EXIT_INITSL,-510748.37
S7-TPNONE,2026-04-22T06:00:00,F1,EXIT_INITSL,-30745.29
S7-TPNONE,2026-04-22T06:00:00,F2,EXIT_INITSL,-30745.29
S7-TPNONE,2026-04-22T06:00:00,F3,EXIT_INITSL,-30745.29
S7-TPNONE,2026-04-22T08:45:00,F1,EXIT_TRAIL,-235295.62
S7-TPNONE,2026-04-22T08:45:00,F2,EXIT_TRAIL,-235295.62
S7-TPNONE,2026-04-22T08:45:00,F3,EXIT_TRAIL,-235295.62
S7-TPNONE,2026-04-22T09:45:00,F1,EXIT_INITSL,-485022.72
S7-TPNONE,2026-04-22T09:45:00,F2,EXIT_INITSL,-485022.72
S7-TPNONE,2026-04-22T09:45:00,F3,EXIT_INITSL,-485022.72
S7-TPNONE,2026-04-22T14:30:00,F1,EXIT_INITSL,-705886.88
S7-TPNONE,2026-04-22T14:30:00,F2,EXIT_INITSL,-705886.88
S7-TPNONE,2026-04-22T14:30:00,F3,EXIT_INITSL,-705886.88
S7-TPNONE,2026-04-22T15:30:00,F1,EXIT_INITSL,-605494.07
S7-TPNONE,2026-04-22T15:30:00,F2,EXIT_INITSL,-605494.07
S7-TPNONE,2026-04-22T15:30:00,F3,EXIT_INITSL,-605494.07
S7-TPNONE,2026-04-22T20:15:00,F1,EXIT_TRAIL,-2674213.21
S7-TPNONE,2026-04-22T20:15:00,F2,EXIT_TRAIL,-2674213.21
S7-TPNONE,2026-04-22T20:15:00,F3,EXIT_TRAIL,-2674213.21
S7-TPNONE,2026-04-22T20:30:00,F1,EXIT_INITSL,-257884.01
S7-TPNONE,2026-04-22T20:30:00,F2,EXIT_INITSL,-257884.01
S7-TPNONE,2026-04-22T20:30:00,F3,EXIT_INITSL,-257884.01
S7-TPNONE,2026-04-22T22:00:00,F1,EXIT_INITSL,1065418.59
S7-TPNONE,2026-04-22T22:00:00,F2,EXIT_INITSL,1065418.59
S7-TPNONE,2026-04-22T22:00:00,F3,EXIT_INITSL,1065418.59
S7-TPNONE,2026-04-23T02:00:00,F1,EXIT_INITSL,-388394.65
S7-TPNONE,2026-04-23T02:00:00,F2,EXIT_INITSL,-388394.65
S7-TPNONE,2026-04-23T02:00:00,F3,EXIT_INITSL,-388394.65
S7-TPNONE,2026-04-23T20:30:00,F1,EXIT_INITSL,-603611.71
S7-TPNONE,2026-04-23T20:30:00,F2,EXIT_INITSL,-603611.71
S7-TPNONE,2026-04-23T20:30:00,F3,EXIT_INITSL,-603611.71
S7-TPNONE,2026-04-23T21:45:00,F1,EXIT_INITSL,1159536.84
S7-TPNONE,2026-04-23T21:45:00,F2,EXIT_INITSL,1159536.84
S7-TPNONE,2026-04-23T21:45:00,F3,EXIT_INITSL,1159536.84
S7-TPNONE,2026-04-24T02:30:00,F1,EXIT_INITSL,-552160.4
S7-TPNONE,2026-04-24T02:30:00,F2,EXIT_INITSL,-552160.4
S7-TPNONE,2026-04-24T02:30:00,F3,EXIT_INITSL,-552160.4
S7-TPNONE,2026-04-26T18:30:00,F1,EXIT_INITSL,237805.44
S7-TPNONE,2026-04-26T18:30:00,F2,EXIT_INITSL,237805.44
S7-TPNONE,2026-04-26T18:30:00,F3,EXIT_INITSL,237805.44
S7-TPNONE,2026-04-27T22:00:00,F1,EXIT_TRAIL,-444238.14
S7-TPNONE,2026-04-27T22:00:00,F2,EXIT_TRAIL,-444238.14
S7-TPNONE,2026-04-27T22:00:00,F3,EXIT_TRAIL,-444238.14
S7-TPNONE,2026-04-27T23:45:00,F1,EXIT_INITSL,901025.38
S7-TPNONE,2026-04-27T23:45:00,F2,EXIT_INITSL,901025.38
S7-TPNONE,2026-04-27T23:45:00,F3,EXIT_INITSL,901025.38
S7-TPNONE,2026-04-28T01:45:00,F1,EXIT_INITSL,-727220.35
S7-TPNONE,2026-04-28T01:45:00,F2,EXIT_INITSL,-727220.35
S7-TPNONE,2026-04-28T01:45:00,F3,EXIT_INITSL,-727220.35
S7-TPNONE,2026-04-28T20:15:00,F1,EXIT_INITSL,-664474.85
S7-TPNONE,2026-04-28T20:15:00,F2,EXIT_INITSL,-664474.85
S7-TPNONE,2026-04-28T20:15:00,F3,EXIT_INITSL,-664474.85
S7-TPNONE,2026-04-28T21:15:00,F1,EXIT_INITSL,-575376.24
S7-TPNONE,2026-04-28T21:15:00,F2,EXIT_INITSL,-575376.24
S7-TPNONE,2026-04-28T21:15:00,F3,EXIT_INITSL,-575376.24
S7-TPNONE,2026-04-28T22:00:00,F1,EXIT_TRAIL,-1045340.03
S7-TPNONE,2026-04-28T22:00:00,F2,EXIT_TRAIL,-1045340.03
S7-TPNONE,2026-04-28T22:00:00,F3,EXIT_TRAIL,-1045340.03
S7-TPNONE,2026-04-29T00:15:00,F1,EXIT_INITSL,-284237.11
S7-TPNONE,2026-04-29T00:15:00,F2,EXIT_INITSL,-284237.11
S7-TPNONE,2026-04-29T00:15:00,F3,EXIT_INITSL,-284237.11
S7-TPNONE,2026-04-29T02:15:00,F1,EXIT_INITSL,1180242.86
S7-TPNONE,2026-04-29T02:15:00,F2,EXIT_INITSL,1180242.86
S7-TPNONE,2026-04-29T02:15:00,F3,EXIT_INITSL,1180242.86
S7-TPNONE,2026-04-29T22:45:00,F1,EXIT_INITSL,592944.97
S7-TPNONE,2026-04-29T22:45:00,F2,EXIT_INITSL,592944.97
S7-TPNONE,2026-04-29T22:45:00,F3,EXIT_INITSL,592944.97
S7-TPNONE,2026-04-30T01:45:00,F1,EXIT_INITSL,3052568.58
S7-TPNONE,2026-04-30T01:45:00,F2,EXIT_INITSL,3052568.58
S7-TPNONE,2026-04-30T01:45:00,F3,EXIT_INITSL,3052568.58
S7-TPNONE,2026-04-30T22:15:00,F1,EXIT_INITSL,-350119.89
S7-TPNONE,2026-04-30T22:15:00,F2,EXIT_INITSL,-350119.89
S7-TPNONE,2026-04-30T22:15:00,F3,EXIT_INITSL,-350119.89
S7-TPNONE,2026-05-01T01:45:00,F1,EXIT_INITSL,2413819.38
S7-TPNONE,2026-05-01T01:45:00,F2,EXIT_INITSL,2413819.38
S7-TPNONE,2026-05-01T01:45:00,F3,EXIT_INITSL,2413819.38
S7-TPNONE,2026-05-03T18:45:00,F1,EXIT_INITSL,-847064.25
S7-TPNONE,2026-05-03T18:45:00,F2,EXIT_INITSL,-847064.25
S7-TPNONE,2026-05-03T18:45:00,F3,EXIT_INITSL,-847064.25
S7-TPNONE,2026-05-03T19:15:00,F1,EXIT_INITSL,508866.01
S7-TPNONE,2026-05-03T19:15:00,F2,EXIT_INITSL,508866.01
S7-TPNONE,2026-05-03T19:15:00,F3,EXIT_INITSL,508866.01
S7-TPNONE,2026-05-03T22:00:00,F1,EXIT_INITSL,-640631.56
S7-TPNONE,2026-05-03T22:00:00,F2,EXIT_INITSL,-640631.56
S7-TPNONE,2026-05-03T22:00:00,F3,EXIT_INITSL,-640631.56
S7-TPNONE,2026-05-03T23:15:00,F1,EXIT_INITSL,-448002.87
